OID,OBJECTID,UCS,UCS_F,PAISAJE,CLIMA,TIPO_RELIE,LITOLOGIA,CARACTERÍ,CARACTER_1,COMPONENTE,PERFIL,PORCENTAJE,USO_ACTUAL,Conteo,Suelo1,Suelo2,Suelo3,Suelo4,Perfil1,Perfil2,Perfil3,Perfil4,Porcent1,Porcent2,Porcent3,Porcent4,Index_Taxo,Index_Prop,Unit_Carto,DEPARTAMENTO
-1,0,RUD,RUDaz,Planicie aluvial,Calido humedo y muy humedo,Plano de inundacion,Depositos mixtos aluviales,"Muy superficiales, texturas medias, pobremente drenados, fuertemente acidos, fertilidad moderada, altos en materia organica; muy superficiales, texturas moderadamente finas sobre finas, fuertemente acidos, fertilidad alta, altos en materia organica;", ,Grupo Indiferenciado: Typic Fluvaquents; Typic Humaquepts; Typic Udifluvents; Fluventic Eutrudepts,P-446; N-56; N-61**; N-101**,"45, 45, 5, 5",Reserva Forestal Protectora y zoocultura (peces),4,Typic_Fluvaquents,Typic_Humaquepts,Typic_Udifluvents,Fluventic_Eutrudepts,P-446,N-56,N-61**,N-101**,45,45,5,5, , ,Grupo_Indiferenciado,Narino
-1,0,RUD,RUDaz,Planicie aluvial,Calido humedo y muy humedo,Plano de inundacion,Depositos mixtos aluviales,"Muy superficiales, texturas medias, pobremente drenados, fuertemente acidos, fertilidad moderada, altos en materia organica; muy superficiales, texturas moderadamente finas sobre finas, fuertemente acidos, fertilidad alta, altos en materia organica;", ,Grupo Indiferenciado: Typic Fluvaquents; Typic Humaquepts; Typic Udifluvents; Fluventic Eutrudepts,P-446; N-56; N-61**; N-101**,"45, 45, 5, 5",Reserva Forestal Protectora y zoocultura (peces),4,Typic_Fluvaquents,Typic_Humaquepts,Typic_Udifluvents,Fluventic_Eutrudepts,P-446,N-56,N-61**,N-101**,45,45,5,5, , ,Grupo_Indiferenciado,Narino
-1,0,RUD,RUDaz,Planicie aluvial,Calido humedo y muy humedo,Plano de inundacion,Depositos mixtos aluviales,"Muy superficiales, texturas medias, pobremente drenados, fuertemente acidos, fertilidad moderada, altos en materia organica; muy superficiales, texturas moderadamente finas sobre finas, fuertemente acidos, fertilidad alta, altos en materia organica;", ,Grupo Indiferenciado: Typic Fluvaquents; Typic Humaquepts; Typic Udifluvents; Fluventic Eutrudepts,P-446; N-56; N-61**; N-101**,"45, 45, 5, 5",Reserva Forestal Protectora y zoocultura (peces),4,Typic_Fluvaquents,Typic_Humaquepts,Typic_Udifluvents,Fluventic_Eutrudepts,P-446,N-56,N-61**,N-101**,45,45,5,5, , ,Grupo_Indiferenciado,Narino
-1,0,RUD,RUDaz,Planicie aluvial,Calido humedo y muy humedo,Plano de inundacion,Depositos mixtos aluviales,"Muy superficiales, texturas medias, pobremente drenados, fuertemente acidos, fertilidad moderada, altos en materia organica; muy superficiales, texturas moderadamente finas sobre finas, fuertemente acidos, fertilidad alta, altos en materia organica;", ,Grupo Indiferenciado: Typic Fluvaquents; Typic Humaquepts; Typic Udifluvents; Fluventic Eutrudepts,P-446; N-56; N-61**; N-101**,"45, 45, 5, 5",Reserva Forestal Protectora y zoocultura (peces),4,Typic_Fluvaquents,Typic_Humaquepts,Typic_Udifluvents,Fluventic_Eutrudepts,P-446,N-56,N-61**,N-101**,45,45,5,5, , ,Grupo_Indiferenciado,Narino
-1,0,RUD,RUDaz,Planicie aluvial,Calido humedo y muy humedo,Plano de inundacion,Depositos mixtos aluviales,"Muy superficiales, texturas medias, pobremente drenados, fuertemente acidos, fertilidad moderada, altos en materia organica; muy superficiales, texturas moderadamente finas sobre finas, fuertemente acidos, fertilidad alta, altos en materia organica;", ,Grupo Indiferenciado: Typic Fluvaquents; Typic Humaquepts; Typic Udifluvents; Fluventic Eutrudepts,P-446; N-56; N-61**; N-101**,"45, 45, 5, 5",Reserva Forestal Protectora y zoocultura (peces),4,Typic_Fluvaquents,Typic_Humaquepts,Typic_Udifluvents,Fluventic_Eutrudepts,P-446,N-56,N-61**,N-101**,45,45,5,5, , ,Grupo_Indiferenciado,Narino
-1,0,RUD,RUDaz,Planicie aluvial,Calido humedo y muy humedo,Plano de inundacion,Depositos mixtos aluviales,"Muy superficiales, texturas medias, pobremente drenados, fuertemente acidos, fertilidad moderada, altos en materia organica; muy superficiales, texturas moderadamente finas sobre finas, fuertemente acidos, fertilidad alta, altos en materia organica;", ,Grupo Indiferenciado: Typic Fluvaquents; Typic Humaquepts; Typic Udifluvents; Fluventic Eutrudepts,P-446; N-56; N-61**; N-101**,"45, 45, 5, 5",Reserva Forestal Protectora y zoocultura (peces),4,Typic_Fluvaquents,Typic_Humaquepts,Typic_Udifluvents,Fluventic_Eutrudepts,P-446,N-56,N-61**,N-101**,45,45,5,5, , ,Grupo_Indiferenciado,Narino
-1,0,RUD,RUDaz,Planicie aluvial,Calido humedo y muy humedo,Plano de inundacion,Depositos mixtos aluviales,"Muy superficiales, texturas medias, pobremente drenados, fuertemente acidos, fertilidad moderada, altos en materia organica; muy superficiales, texturas moderadamente finas sobre finas, fuertemente acidos, fertilidad alta, altos en materia organica;", ,Grupo Indiferenciado: Typic Fluvaquents; Typic Humaquepts; Typic Udifluvents; Fluventic Eutrudepts,P-446; N-56; N-61**; N-101**,"45, 45, 5, 5",Reserva Forestal Protectora y zoocultura (peces),4,Typic_Fluvaquents,Typic_Humaquepts,Typic_Udifluvents,Fluventic_Eutrudepts,P-446,N-56,N-61**,N-101**,45,45,5,5, , ,Grupo_Indiferenciado,Narino
-1,0,RUD,RUDaz,Planicie aluvial,Calido humedo y muy humedo,Plano de inundacion,Depositos mixtos aluviales,"Muy superficiales, texturas medias, pobremente drenados, fuertemente acidos, fertilidad moderada, altos en materia organica; muy superficiales, texturas moderadamente finas sobre finas, fuertemente acidos, fertilidad alta, altos en materia organica;", ,Grupo Indiferenciado: Typic Fluvaquents; Typic Humaquepts; Typic Udifluvents; Fluventic Eutrudepts,P-446; N-56; N-61**; N-101**,"45, 45, 5, 5",Reserva Forestal Protectora y zoocultura (peces),4,Typic_Fluvaquents,Typic_Humaquepts,Typic_Udifluvents,Fluventic_Eutrudepts,P-446,N-56,N-61**,N-101**,45,45,5,5, , ,Grupo_Indiferenciado,Narino
-1,0,RUD,RUDaz,Planicie aluvial,Calido humedo y muy humedo,Plano de inundacion,Depositos mixtos aluviales,"Muy superficiales, texturas medias, pobremente drenados, fuertemente acidos, fertilidad moderada, altos en materia organica; muy superficiales, texturas moderadamente finas sobre finas, fuertemente acidos, fertilidad alta, altos en materia organica;", ,Grupo Indiferenciado: Typic Fluvaquents; Typic Humaquepts; Typic Udifluvents; Fluventic Eutrudepts,P-446; N-56; N-61**; N-101**,"45, 45, 5, 5",Reserva Forestal Protectora y zoocultura (peces),4,Typic_Fluvaquents,Typic_Humaquepts,Typic_Udifluvents,Fluventic_Eutrudepts,P-446,N-56,N-61**,N-101**,45,45,5,5, , ,Grupo_Indiferenciado,Narino
-1,0,RUD,RUDaz,Planicie aluvial,Calido humedo y muy humedo,Plano de inundacion,Depositos mixtos aluviales,"Muy superficiales, texturas medias, pobremente drenados, fuertemente acidos, fertilidad moderada, altos en materia organica; muy superficiales, texturas moderadamente finas sobre finas, fuertemente acidos, fertilidad alta, altos en materia organica;", ,Grupo Indiferenciado: Typic Fluvaquents; Typic Humaquepts; Typic Udifluvents; Fluventic Eutrudepts,P-446; N-56; N-61**; N-101**,"45, 45, 5, 5",Reserva Forestal Protectora y zoocultura (peces),4,Typic_Fluvaquents,Typic_Humaquepts,Typic_Udifluvents,Fluventic_Eutrudepts,P-446,N-56,N-61**,N-101**,45,45,5,5, , ,Grupo_Indiferenciado,Narino
-1,0,RUD,RUDaz,Planicie aluvial,Calido humedo y muy humedo,Plano de inundacion,Depositos mixtos aluviales,"Muy superficiales, texturas medias, pobremente drenados, fuertemente acidos, fertilidad moderada, altos en materia organica; muy superficiales, texturas moderadamente finas sobre finas, fuertemente acidos, fertilidad alta, altos en materia organica;", ,Grupo Indiferenciado: Typic Fluvaquents; Typic Humaquepts; Typic Udifluvents; Fluventic Eutrudepts,P-446; N-56; N-61**; N-101**,"45, 45, 5, 5",Reserva Forestal Protectora y zoocultura (peces),4,Typic_Fluvaquents,Typic_Humaquepts,Typic_Udifluvents,Fluventic_Eutrudepts,P-446,N-56,N-61**,N-101**,45,45,5,5, , ,Grupo_Indiferenciado,Narino
-1,0,RUD,RUDaz,Planicie aluvial,Calido humedo y muy humedo,Plano de inundacion,Depositos mixtos aluviales,"Muy superficiales, texturas medias, pobremente drenados, fuertemente acidos, fertilidad moderada, altos en materia organica; muy superficiales, texturas moderadamente finas sobre finas, fuertemente acidos, fertilidad alta, altos en materia organica;", ,Grupo Indiferenciado: Typic Fluvaquents; Typic Humaquepts; Typic Udifluvents; Fluventic Eutrudepts,P-446; N-56; N-61**; N-101**,"45, 45, 5, 5",Reserva Forestal Protectora y zoocultura (peces),4,Typic_Fluvaquents,Typic_Humaquepts,Typic_Udifluvents,Fluventic_Eutrudepts,P-446,N-56,N-61**,N-101**,45,45,5,5, , ,Grupo_Indiferenciado,Narino
-1,0,RUD,RUDaz,Planicie aluvial,Calido humedo y muy humedo,Plano de inundacion,Depositos mixtos aluviales,"Muy superficiales, texturas medias, pobremente drenados, fuertemente acidos, fertilidad moderada, altos en materia organica; muy superficiales, texturas moderadamente finas sobre finas, fuertemente acidos, fertilidad alta, altos en materia organica;", ,Grupo Indiferenciado: Typic Fluvaquents; Typic Humaquepts; Typic Udifluvents; Fluventic Eutrudepts,P-446; N-56; N-61**; N-101**,"45, 45, 5, 5",Reserva Forestal Protectora y zoocultura (peces),4,Typic_Fluvaquents,Typic_Humaquepts,Typic_Udifluvents,Fluventic_Eutrudepts,P-446,N-56,N-61**,N-101**,45,45,5,5, , ,Grupo_Indiferenciado,Narino
-1,0,RUD,RUDaz,Planicie aluvial,Calido humedo y muy humedo,Plano de inundacion,Depositos mixtos aluviales,"Muy superficiales, texturas medias, pobremente drenados, fuertemente acidos, fertilidad moderada, altos en materia organica; muy superficiales, texturas moderadamente finas sobre finas, fuertemente acidos, fertilidad alta, altos en materia organica;", ,Grupo Indiferenciado: Typic Fluvaquents; Typic Humaquepts; Typic Udifluvents; Fluventic Eutrudepts,P-446; N-56; N-61**; N-101**,"45, 45, 5, 5",Reserva Forestal Protectora y zoocultura (peces),4,Typic_Fluvaquents,Typic_Humaquepts,Typic_Udifluvents,Fluventic_Eutrudepts,P-446,N-56,N-61**,N-101**,45,45,5,5, , ,Grupo_Indiferenciado,Narino
-1,0,RUD,RUDaz,Planicie aluvial,Calido humedo y muy humedo,Plano de inundacion,Depositos mixtos aluviales,"Muy superficiales, texturas medias, pobremente drenados, fuertemente acidos, fertilidad moderada, altos en materia organica; muy superficiales, texturas moderadamente finas sobre finas, fuertemente acidos, fertilidad alta, altos en materia organica;", ,Grupo Indiferenciado: Typic Fluvaquents; Typic Humaquepts; Typic Udifluvents; Fluventic Eutrudepts,P-446; N-56; N-61**; N-101**,"45, 45, 5, 5",Reserva Forestal Protectora y zoocultura (peces),4,Typic_Fluvaquents,Typic_Humaquepts,Typic_Udifluvents,Fluventic_Eutrudepts,P-446,N-56,N-61**,N-101**,45,45,5,5, , ,Grupo_Indiferenciado,Narino
-1,0,RUD,RUDaz,Planicie aluvial,Calido humedo y muy humedo,Plano de inundacion,Depositos mixtos aluviales,"Muy superficiales, texturas medias, pobremente drenados, fuertemente acidos, fertilidad moderada, altos en materia organica; muy superficiales, texturas moderadamente finas sobre finas, fuertemente acidos, fertilidad alta, altos en materia organica;", ,Grupo Indiferenciado: Typic Fluvaquents; Typic Humaquepts; Typic Udifluvents; Fluventic Eutrudepts,P-446; N-56; N-61**; N-101**,"45, 45, 5, 5",Reserva Forestal Protectora y zoocultura (peces),4,Typic_Fluvaquents,Typic_Humaquepts,Typic_Udifluvents,Fluventic_Eutrudepts,P-446,N-56,N-61**,N-101**,45,45,5,5, , ,Grupo_Indiferenciado,Narino
-1,0,RUE,RUEay,Planicie aluvial,Calido humedo y muy humedo,Terrazas,Arcillas y limos aluviales,"Muy superficiales, texturas moderadamente finas, pobremente drenados, fuertemente acidos, fertilidad moderada, altos en materia organica; superficiales, texturas medias, pobremente drenados, moderadamente acidos, fertilidad moderada, altos en materia", ,Grupo Indiferenciado: Fluvaquentic Endoaquepts; Typic Fluvaquents; Aeric Fluvaquents,NR-44; P-475; N-79**,"40, 40, 20",Bosques de produccion,3,Fluvaquentic_Endoaquepts,Typic_Fluvaquents,Aeric_Fluvaquents,NA,NR-44,P-475,N-79**,NA,40,40,20,NA, , ,Grupo_Indiferenciado,Narino
-1,0,RUE,RUEay,Planicie aluvial,Calido humedo y muy humedo,Terrazas,Arcillas y limos aluviales,"Muy superficiales, texturas moderadamente finas, pobremente drenados, fuertemente acidos, fertilidad moderada, altos en materia organica; superficiales, texturas medias, pobremente drenados, moderadamente acidos, fertilidad moderada, altos en materia", ,Grupo Indiferenciado: Fluvaquentic Endoaquepts; Typic Fluvaquents; Aeric Fluvaquents,NR-44; P-475; N-79**,"40, 40, 20",Bosques de produccion,3,Fluvaquentic_Endoaquepts,Typic_Fluvaquents,Aeric_Fluvaquents,NA,NR-44,P-475,N-79**,NA,40,40,20,NA, , ,Grupo_Indiferenciado,Narino
-1,0,RUE,RUEay,Planicie aluvial,Calido humedo y muy humedo,Terrazas,Arcillas y limos aluviales,"Muy superficiales, texturas moderadamente finas, pobremente drenados, fuertemente acidos, fertilidad moderada, altos en materia organica; superficiales, texturas medias, pobremente drenados, moderadamente acidos, fertilidad moderada, altos en materia", ,Grupo Indiferenciado: Fluvaquentic Endoaquepts; Typic Fluvaquents; Aeric Fluvaquents,NR-44; P-475; N-79**,"40, 40, 20",Bosques de produccion,3,Fluvaquentic_Endoaquepts,Typic_Fluvaquents,Aeric_Fluvaquents,NA,NR-44,P-475,N-79**,NA,40,40,20,NA, , ,Grupo_Indiferenciado,Narino
-1,0,RUE,RUEay,Planicie aluvial,Calido humedo y muy humedo,Terrazas,Arcillas y limos aluviales,"Muy superficiales, texturas moderadamente finas, pobremente drenados, fuertemente acidos, fertilidad moderada, altos en materia organica; superficiales, texturas medias, pobremente drenados, moderadamente acidos, fertilidad moderada, altos en materia", ,Grupo Indiferenciado: Fluvaquentic Endoaquepts; Typic Fluvaquents; Aeric Fluvaquents,NR-44; P-475; N-79**,"40, 40, 20",Bosques de produccion,3,Fluvaquentic_Endoaquepts,Typic_Fluvaquents,Aeric_Fluvaquents,NA,NR-44,P-475,N-79**,NA,40,40,20,NA, , ,Grupo_Indiferenciado,Narino
-1,0,RUE,RUEay,Planicie aluvial,Calido humedo y muy humedo,Terrazas,Arcillas y limos aluviales,"Muy superficiales, texturas moderadamente finas, pobremente drenados, fuertemente acidos, fertilidad moderada, altos en materia organica; superficiales, texturas medias, pobremente drenados, moderadamente acidos, fertilidad moderada, altos en materia", ,Grupo Indiferenciado: Fluvaquentic Endoaquepts; Typic Fluvaquents; Aeric Fluvaquents,NR-44; P-475; N-79**,"40, 40, 20",Bosques de produccion,3,Fluvaquentic_Endoaquepts,Typic_Fluvaquents,Aeric_Fluvaquents,NA,NR-44,P-475,N-79**,NA,40,40,20,NA, , ,Grupo_Indiferenciado,Narino
-1,0,RUF,RUFa,Planicie aluvial,Calido humedo y muy humedo,Terrazas,Depositos mixtos aluviales con ceniza volcanica sectorizada,"Moderadamente profundos, texturas medias sobre moderadamente gruesas, imperfectamente drenados, ligeramente acidos, fertilidad moderada, altos en materia organica; superficiales, texturas moderadamente finas muy gravillosas, moderadamente bien drenados", ,Inasociacion: Aquic Eutrudepts; Vitrandic Eutrudepts; Andic Dystrudepts; Histic Humaquepts,N-65; N-81; N-68; N-69**,"40, 30, 25, 5","Cultivos perennes (cacao, palma africana), cultivos semi-perennes (platano, frutales) y ganado bovino semi-intensivo en pasto Micay",4,Aquic_Eutrudepts,Vitrandic_Eutrudepts,Andic_Dystrudepts,Histic_Humaquepts,N-65,N-81,N-68,N-69**,40,30,25,5, , ,Inasociacion,Narino
-1,0,RUF,RUFa,Planicie aluvial,Calido humedo y muy humedo,Terrazas,Depositos mixtos aluviales con ceniza volcanica sectorizada,"Moderadamente profundos, texturas medias sobre moderadamente gruesas, imperfectamente drenados, ligeramente acidos, fertilidad moderada, altos en materia organica; superficiales, texturas moderadamente finas muy gravillosas, moderadamente bien drenados", ,Inasociacion: Aquic Eutrudepts; Vitrandic Eutrudepts; Andic Dystrudepts; Histic Humaquepts,N-65; N-81; N-68; N-69**,"40, 30, 25, 5","Cultivos perennes (cacao, palma africana), cultivos semi-perennes (platano, frutales) y ganado bovino semi-intensivo en pasto Micay",4,Aquic_Eutrudepts,Vitrandic_Eutrudepts,Andic_Dystrudepts,Histic_Humaquepts,N-65,N-81,N-68,N-69**,40,30,25,5, , ,Inasociacion,Narino
-1,0,RUF,RUFa,Planicie aluvial,Calido humedo y muy humedo,Terrazas,Depositos mixtos aluviales con ceniza volcanica sectorizada,"Moderadamente profundos, texturas medias sobre moderadamente gruesas, imperfectamente drenados, ligeramente acidos, fertilidad moderada, altos en materia organica; superficiales, texturas moderadamente finas muy gravillosas, moderadamente bien drenados", ,Inasociacion: Aquic Eutrudepts; Vitrandic Eutrudepts; Andic Dystrudepts; Histic Humaquepts,N-65; N-81; N-68; N-69**,"40, 30, 25, 5","Cultivos perennes (cacao, palma africana), cultivos semi-perennes (platano, frutales) y ganado bovino semi-intensivo en pasto Micay",4,Aquic_Eutrudepts,Vitrandic_Eutrudepts,Andic_Dystrudepts,Histic_Humaquepts,N-65,N-81,N-68,N-69**,40,30,25,5, , ,Inasociacion,Narino
-1,0,RUF,RUFa,Planicie aluvial,Calido humedo y muy humedo,Terrazas,Depositos mixtos aluviales con ceniza volcanica sectorizada,"Moderadamente profundos, texturas medias sobre moderadamente gruesas, imperfectamente drenados, ligeramente acidos, fertilidad moderada, altos en materia organica; superficiales, texturas moderadamente finas muy gravillosas, moderadamente bien drenados", ,Inasociacion: Aquic Eutrudepts; Vitrandic Eutrudepts; Andic Dystrudepts; Histic Humaquepts,N-65; N-81; N-68; N-69**,"40, 30, 25, 5","Cultivos perennes (cacao, palma africana), cultivos semi-perennes (platano, frutales) y ganado bovino semi-intensivo en pasto Micay",4,Aquic_Eutrudepts,Vitrandic_Eutrudepts,Andic_Dystrudepts,Histic_Humaquepts,N-65,N-81,N-68,N-69**,40,30,25,5, , ,Inasociacion,Narino
-1,0,RUF,RUFa,Planicie aluvial,Calido humedo y muy humedo,Terrazas,Depositos mixtos aluviales con ceniza volcanica sectorizada,"Moderadamente profundos, texturas medias sobre moderadamente gruesas, imperfectamente drenados, ligeramente acidos, fertilidad moderada, altos en materia organica; superficiales, texturas moderadamente finas muy gravillosas, moderadamente bien drenados", ,Inasociacion: Aquic Eutrudepts; Vitrandic Eutrudepts; Andic Dystrudepts; Histic Humaquepts,N-65; N-81; N-68; N-69**,"40, 30, 25, 5","Cultivos perennes (cacao, palma africana), cultivos semi-perennes (platano, frutales) y ganado bovino semi-intensivo en pasto Micay",4,Aquic_Eutrudepts,Vitrandic_Eutrudepts,Andic_Dystrudepts,Histic_Humaquepts,N-65,N-81,N-68,N-69**,40,30,25,5, , ,Inasociacion,Narino
-1,0,RUF,RUFa,Planicie aluvial,Calido humedo y muy humedo,Terrazas,Depositos mixtos aluviales con ceniza volcanica sectorizada,"Moderadamente profundos, texturas medias sobre moderadamente gruesas, imperfectamente drenados, ligeramente acidos, fertilidad moderada, altos en materia organica; superficiales, texturas moderadamente finas muy gravillosas, moderadamente bien drenados", ,Inasociacion: Aquic Eutrudepts; Vitrandic Eutrudepts; Andic Dystrudepts; Histic Humaquepts,N-65; N-81; N-68; N-69**,"40, 30, 25, 5","Cultivos perennes (cacao, palma africana), cultivos semi-perennes (platano, frutales) y ganado bovino semi-intensivo en pasto Micay",4,Aquic_Eutrudepts,Vitrandic_Eutrudepts,Andic_Dystrudepts,Histic_Humaquepts,N-65,N-81,N-68,N-69**,40,30,25,5, , ,Inasociacion,Narino
