OID,OBJECTID,No_UCS,UCS,UCS_F,PAISAJE,TIPO_RELIE,CLIMA,LITOLOGÍA,PROCESOS_G,CARACTERIS,COMPONENTE,PERFIL,PORCENTAJE,Conteo,Suelo1,Suelo2,Suelo3,Suelo4,Perfil1,Perfil2,Perfil3,Porcent1,Porcent2,Porcent3,Porcent4,Index_Taxo,Index_Prop,Unit_Carto,Departamen
-1,779,UCS_779,MPS,MPSg1,Montaña,Filas y vigas,Medio y muy humedo,Gneiss,"Deslizamientos, reptacion, solifluxion generalizada en amplios sectores","Profundos, bien drenados, de textura franco arcillosa arenosa a franco arcillosa. Fertilidad natural media",Consociacion: Typic Dystropepts; Afloramiento rocoso,N-49,"90, 10",2,Typic_Dystropepts,Afloramiento_rocoso,NA,NA,N-49,NA,NA,90,10,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,781,UCS_781,MPS,MPSg1,Montaña,Filas y vigas,Medio y muy humedo,Gneiss,"Deslizamientos, reptacion, solifluxion generalizada en amplios sectores","Profundos, bien drenados, de textura franco arcillosa arenosa a franco arcillosa. Fertilidad natural media",Consociacion: Typic Dystropepts; Afloramiento rocoso,N-49,"90, 10",2,Typic_Dystropepts,Afloramiento_rocoso,NA,NA,N-49,NA,NA,90,10,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,790,UCS_790,MPT,MPTf1,Montaña,Filas y vigas,Medio y muy humedo,Gneiss,"Deslizamientos, reptacion, solifluxion generalizada en amplios sectores","Moderadamente profundos a profundos, bien drenados, de textura franca arenosa. Fertilidad natural baja",Consociacion: Typic Humitropepts; Lithic Troporthents; Typic Troporthents,N-44; NS-143,"85, 10, 5",3,Typic_Humitropepts,Lithic_Troporthents,Typic_Troporthents,NA,N-44,NS-143,NA,85,10,5,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,797,UCS_797,MPT,MPTf1,Montaña,Filas y vigas,Medio y muy humedo,Gneiss,"Deslizamientos, reptacion, solifluxion generalizada en amplios sectores","Moderadamente profundos a profundos, bien drenados, de textura franca arenosa. Fertilidad natural baja",Consociacion: Typic Humitropepts; Lithic Troporthents; Typic Troporthents,N-44; NS-143,"85, 10, 5",3,Typic_Humitropepts,Lithic_Troporthents,Typic_Troporthents,NA,N-44,NS-143,NA,85,10,5,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,800,UCS_800,MQA,MQAf1,Montaña,Filas y vigas,Medio y humedo,Arenisca y lutitas,Solifluxion generalizada en grado ligero,"Moderadamente profundos, limitados por roca, bien drenados, textura franco arcillosa, arcillosa. Fertilidad natural baja y alta",Complejo: Typic Dystropepts; Typic Eutropepts; Lithic Troporthents,M-074; N-63; NS-13,"50, 40, 10",3,Typic_Dystropepts,Typic_Eutropepts,Lithic_Troporthents,NA,M-074,N-63,NS-13,50,40,10,NA,0.000000000000000,0.000000000000000,Complejo,Norte_de_Santander
-1,801,UCS_801,MQA,MQAf1,Montaña,Filas y vigas,Medio y humedo,Arenisca y lutitas,Solifluxion generalizada en grado ligero,"Moderadamente profundos, limitados por roca, bien drenados, textura franco arcillosa, arcillosa. Fertilidad natural baja y alta",Complejo: Typic Dystropepts; Typic Eutropepts; Lithic Troporthents,M-074; N-63; NS-13,"50, 40, 10",3,Typic_Dystropepts,Typic_Eutropepts,Lithic_Troporthents,NA,M-074,N-63,NS-13,50,40,10,NA,0.000000000000000,0.000000000000000,Complejo,Norte_de_Santander
-1,803,UCS_803,MQA,MQAf1,Montaña,Filas y vigas,Medio y humedo,Arenisca y lutitas,Solifluxion generalizada en grado ligero,"Moderadamente profundos, limitados por roca, bien drenados, textura franco arcillosa, arcillosa. Fertilidad natural baja y alta",Complejo: Typic Dystropepts; Typic Eutropepts; Lithic Troporthents,M-074; N-63; NS-13,"50, 40, 10",3,Typic_Dystropepts,Typic_Eutropepts,Lithic_Troporthents,NA,M-074,N-63,NS-13,50,40,10,NA,0.000000000000000,0.000000000000000,Complejo,Norte_de_Santander
-1,804,UCS_804,MQA,MQAf1,Montaña,Filas y vigas,Medio y humedo,Arenisca y lutitas,Solifluxion generalizada en grado ligero,"Moderadamente profundos, limitados por roca, bien drenados, textura franco arcillosa, arcillosa. Fertilidad natural baja y alta",Complejo: Typic Dystropepts; Typic Eutropepts; Lithic Troporthents,M-074; N-63; NS-13,"50, 40, 10",3,Typic_Dystropepts,Typic_Eutropepts,Lithic_Troporthents,NA,M-074,N-63,NS-13,50,40,10,NA,0.000000000000000,0.000000000000000,Complejo,Norte_de_Santander
-1,805,UCS_805,MQA,MQAf1,Montaña,Filas y vigas,Medio y humedo,Arenisca y lutitas,Solifluxion generalizada en grado ligero,"Moderadamente profundos, limitados por roca, bien drenados, textura franco arcillosa, arcillosa. Fertilidad natural baja y alta",Complejo: Typic Dystropepts; Typic Eutropepts; Lithic Troporthents,M-074; N-63; NS-13,"50, 40, 10",3,Typic_Dystropepts,Typic_Eutropepts,Lithic_Troporthents,NA,M-074,N-63,NS-13,50,40,10,NA,0.000000000000000,0.000000000000000,Complejo,Norte_de_Santander
-1,806,UCS_806,MQA,MQAf1,Montaña,Filas y vigas,Medio y humedo,Arenisca y lutitas,Solifluxion generalizada en grado ligero,"Moderadamente profundos, limitados por roca, bien drenados, textura franco arcillosa, arcillosa. Fertilidad natural baja y alta",Complejo: Typic Dystropepts; Typic Eutropepts; Lithic Troporthents,M-074; N-63; NS-13,"50, 40, 10",3,Typic_Dystropepts,Typic_Eutropepts,Lithic_Troporthents,NA,M-074,N-63,NS-13,50,40,10,NA,0.000000000000000,0.000000000000000,Complejo,Norte_de_Santander
-1,807,UCS_807,MQA,MQAf1,Montaña,Filas y vigas,Medio y humedo,Arenisca y lutitas,Solifluxion generalizada en grado ligero,"Moderadamente profundos, limitados por roca, bien drenados, textura franco arcillosa, arcillosa. Fertilidad natural baja y alta",Complejo: Typic Dystropepts; Typic Eutropepts; Lithic Troporthents,M-074; N-63; NS-13,"50, 40, 10",3,Typic_Dystropepts,Typic_Eutropepts,Lithic_Troporthents,NA,M-074,N-63,NS-13,50,40,10,NA,0.000000000000000,0.000000000000000,Complejo,Norte_de_Santander
-1,808,UCS_808,MQA,MQAf1,Montaña,Filas y vigas,Medio y humedo,Arenisca y lutitas,Solifluxion generalizada en grado ligero,"Moderadamente profundos, limitados por roca, bien drenados, textura franco arcillosa, arcillosa. Fertilidad natural baja y alta",Complejo: Typic Dystropepts; Typic Eutropepts; Lithic Troporthents,M-074; N-63; NS-13,"50, 40, 10",3,Typic_Dystropepts,Typic_Eutropepts,Lithic_Troporthents,NA,M-074,N-63,NS-13,50,40,10,NA,0.000000000000000,0.000000000000000,Complejo,Norte_de_Santander
-1,809,UCS_809,MQA,MQAf1,Montaña,Filas y vigas,Medio y humedo,Arenisca y lutitas,Solifluxion generalizada en grado ligero,"Moderadamente profundos, limitados por roca, bien drenados, textura franco arcillosa, arcillosa. Fertilidad natural baja y alta",Complejo: Typic Dystropepts; Typic Eutropepts; Lithic Troporthents,M-074; N-63; NS-13,"50, 40, 10",3,Typic_Dystropepts,Typic_Eutropepts,Lithic_Troporthents,NA,M-074,N-63,NS-13,50,40,10,NA,0.000000000000000,0.000000000000000,Complejo,Norte_de_Santander
-1,815,UCS_815,MQC,MQCg1,Montaña,Filas y vigas,Medio y humedo,Granitos,"Solifluxion en grado ligero, generalizada, deslizamientos localizados","Moderadamente profundos, bien drenados, textura franco arcillo arenosa a arenosa franca. Fertilidad natural alta y baja",Consociacion: Typic Troporthents; Afloramiento rocoso,N-60,"90, 10",2,Typic_Troporthents,Afloramiento_rocoso,NA,NA,N-60,NA,NA,90,10,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,816,UCS_816,MQC,MQCg1,Montaña,Filas y vigas,Medio y humedo,Granitos,"Solifluxion en grado ligero, generalizada, deslizamientos localizados","Moderadamente profundos, bien drenados, textura franco arcillo arenosa a arenosa franca. Fertilidad natural alta y baja",Consociacion: Typic Troporthents; Afloramiento rocoso,N-60,"90, 10",2,Typic_Troporthents,Afloramiento_rocoso,NA,NA,N-60,NA,NA,90,10,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,817,UCS_817,MQC,MQCg1,Montaña,Filas y vigas,Medio y humedo,Granitos,"Solifluxion en grado ligero, generalizada, deslizamientos localizados","Moderadamente profundos, bien drenados, textura franco arcillo arenosa a arenosa franca. Fertilidad natural alta y baja",Consociacion: Typic Troporthents; Afloramiento rocoso,N-60,"90, 10",2,Typic_Troporthents,Afloramiento_rocoso,NA,NA,N-60,NA,NA,90,10,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,839,UCS_839,MQE,MQEg1,Montaña,Crestas homoclinales abruptas,Medio y humedo,"Arenisca, lutitas y calizas","Desprendimientos de roca, deslizamientos, solifluxion ligera por sectores","Muy superficiales a moderadamente profundos, excesivamente drenados, textura franco arenosa y arcillosa. Fertilidad natural baja y alta",Grupo Indiferenciado: Lithic Troporthents; Typic Eutropepts; Typic Dystropepts,PN-76; NS-3; N-12,"50, 40, 10",3,Lithic_Troporthents,Typic_Eutropepts,Typic_Dystropepts,NA,PN-76,NS-3,N-12,50,40,10,NA,0.000000000000000,0.000000000000000,Grupo_Indiferenciado,Norte_de_Santander
-1,884,UCS_884,MQG,MQGdp,Montaña,Glacis coluvial,Medio y humedo,"Depositos superficiales, clasticos, gravigenicos e hidrogravigenicos, coluviones heterometricos",Sedimentacion coluvial-aluvial,"Moderadamente profundo, bien drenados, de textura arcillosa con fragmentos de roca. Fertilidad baja",Consociacion: Typic Dystropepts; Typic Eutropepts,PN-13; NS-4,"75, 25",2,Typic_Dystropepts,Typic_Eutropepts,NA,NA,PN-13,NS-4,NA,75,25,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,885,UCS_885,MQG,MQGdp,Montaña,Glacis coluvial,Medio y humedo,"Depositos superficiales, clasticos, gravigenicos e hidrogravigenicos, coluviones heterometricos",Sedimentacion coluvial-aluvial,"Moderadamente profundo, bien drenados, de textura arcillosa con fragmentos de roca. Fertilidad baja",Consociacion: Typic Dystropepts; Typic Eutropepts,PN-13; NS-4,"75, 25",2,Typic_Dystropepts,Typic_Eutropepts,NA,NA,PN-13,NS-4,NA,75,25,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,887,UCS_887,MQG,MQGdp,Montaña,Glacis coluvial,Medio y humedo,"Depositos superficiales, clasticos, gravigenicos e hidrogravigenicos, coluviones heterometricos",Sedimentacion coluvial-aluvial,"Moderadamente profundo, bien drenados, de textura arcillosa con fragmentos de roca. Fertilidad baja",Consociacion: Typic Dystropepts; Typic Eutropepts,PN-13; NS-4,"75, 25",2,Typic_Dystropepts,Typic_Eutropepts,NA,NA,PN-13,NS-4,NA,75,25,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,888,UCS_888,MQG,MQGdp,Montaña,Glacis coluvial,Medio y humedo,"Depositos superficiales, clasticos, gravigenicos e hidrogravigenicos, coluviones heterometricos",Sedimentacion coluvial-aluvial,"Moderadamente profundo, bien drenados, de textura arcillosa con fragmentos de roca. Fertilidad baja",Consociacion: Typic Dystropepts; Typic Eutropepts,PN-13; NS-4,"75, 25",2,Typic_Dystropepts,Typic_Eutropepts,NA,NA,PN-13,NS-4,NA,75,25,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,900,UCS_900,MQI,MQIap,Montaña,Vallecitos,Medio y humedo,"Depositos superficiales, clasticos, hidrogenicos. Aluviones mixtos",Sedimentacion aluvial y coluvial,"Moderadamente profundos, bien drenados, textura franca a franco arenosa. Fertilidad natural alta",Consociacion: Fluventic Eutropepts,PN-19,100,1,Fluventic_Eutropepts,NA,NA,NA,PN-19,NA,NA,100,NA,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,945,UCS_945,MQL,MQLep,Montaña,Lomas,Medio y humedo,Lutitas y areniscas,Acumulacion en amplios sectores de fragmentos de roca y solifluxion sectorizada,"Moderadamente profundos, bien drenado, textura arcillosa. Fertilidad natural alta",Asociacion: Vertic Eutropepts; Typic Troporthents,PN-72; N-41,"70, 30",2,Vertic_Eutropepts,Typic_Troporthents,NA,NA,PN-72,N-41,NA,70,30,NA,NA,0.000000000000000,0.000000000000000,Asociacion,Norte_de_Santander
-1,946,UCS_946,MQL,MQLep,Montaña,Lomas,Medio y humedo,Lutitas y areniscas,Acumulacion en amplios sectores de fragmentos de roca y solifluxion sectorizada,"Moderadamente profundos, bien drenado, textura arcillosa. Fertilidad natural alta",Asociacion: Vertic Eutropepts; Typic Troporthents,PN-72; N-41,"70, 30",2,Vertic_Eutropepts,Typic_Troporthents,NA,NA,PN-72,N-41,NA,70,30,NA,NA,0.000000000000000,0.000000000000000,Asociacion,Norte_de_Santander
-1,948,UCS_948,MQL,MQLep,Montaña,Lomas,Medio y humedo,Lutitas y areniscas,Acumulacion en amplios sectores de fragmentos de roca y solifluxion sectorizada,"Moderadamente profundos, bien drenado, textura arcillosa. Fertilidad natural alta",Asociacion: Vertic Eutropepts; Typic Troporthents,PN-72; N-41,"70, 30",2,Vertic_Eutropepts,Typic_Troporthents,NA,NA,PN-72,N-41,NA,70,30,NA,NA,0.000000000000000,0.000000000000000,Asociacion,Norte_de_Santander
-1,949,UCS_949,MQL,MQLep,Montaña,Lomas,Medio y humedo,Lutitas y areniscas,Acumulacion en amplios sectores de fragmentos de roca y solifluxion sectorizada,"Moderadamente profundos, bien drenado, textura arcillosa. Fertilidad natural alta",Asociacion: Vertic Eutropepts; Typic Troporthents,PN-72; N-41,"70, 30",2,Vertic_Eutropepts,Typic_Troporthents,NA,NA,PN-72,N-41,NA,70,30,NA,NA,0.000000000000000,0.000000000000000,Asociacion,Norte_de_Santander
-1,950,UCS_950,MQL,MQLep,Montaña,Lomas,Medio y humedo,Lutitas y areniscas,Acumulacion en amplios sectores de fragmentos de roca y solifluxion sectorizada,"Moderadamente profundos, bien drenado, textura arcillosa. Fertilidad natural alta",Asociacion: Vertic Eutropepts; Typic Troporthents,PN-72; N-41,"70, 30",2,Vertic_Eutropepts,Typic_Troporthents,NA,NA,PN-72,N-41,NA,70,30,NA,NA,0.000000000000000,0.000000000000000,Asociacion,Norte_de_Santander
-1,951,UCS_951,MQL,MQLep,Montaña,Lomas,Medio y humedo,Lutitas y areniscas,Acumulacion en amplios sectores de fragmentos de roca y solifluxion sectorizada,"Moderadamente profundos, bien drenado, textura arcillosa. Fertilidad natural alta",Asociacion: Vertic Eutropepts; Typic Troporthents,PN-72; N-41,"70, 30",2,Vertic_Eutropepts,Typic_Troporthents,NA,NA,PN-72,N-41,NA,70,30,NA,NA,0.000000000000000,0.000000000000000,Asociacion,Norte_de_Santander
-1,975,UCS_975,MQS,MQSg1,Montaña,Filas y vigas,Medio y humedo,Gneiss y esquistos,"Deslizamientos, reptacion, desprendimientos de roca, solifluxion en amplios sectores","Moderadamente profundos, drenaje excesivo, textura franco arenosa. Fertilidad natural alta",Consociacion: Entic Hapludolls; Afloramiento rocoso,NS-126,"90, 10",2,Entic_Hapludolls,Afloramiento_rocoso,NA,NA,NS-126,NA,NA,90,10,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,988,UCS_988,MQT,MQTf1,Montaña,Filas y vigas,Medio y humedo,Gneiss y esquistos,"Deslizamientos, reptacion, desprendimientos de roca, solifluxion en amplios sectores","Profundos, bien drenados, textura franco arcillosa y franco arenosa. Fertilidad natural baja a alta",Complejo: Typic Dystropepts; Typic Eutropepts,NS-16; PN-15,"60, 40",2,Typic_Dystropepts,Typic_Eutropepts,NA,NA,NS-16,PN-15,NA,60,40,NA,NA,0.000000000000000,0.000000000000000,Complejo,Norte_de_Santander
-1,991,UCS_991,MQT,MQTf1,Montaña,Filas y vigas,Medio y humedo,Gneiss y esquistos,"Deslizamientos, reptacion, desprendimientos de roca, solifluxion en amplios sectores","Profundos, bien drenados, textura franco arcillosa y franco arenosa. Fertilidad natural baja a alta",Complejo: Typic Dystropepts; Typic Eutropepts,NS-16; PN-15,"60, 40",2,Typic_Dystropepts,Typic_Eutropepts,NA,NA,NS-16,PN-15,NA,60,40,NA,NA,0.000000000000000,0.000000000000000,Complejo,Norte_de_Santander
-1,992,UCS_992,MQT,MQTf1,Montaña,Filas y vigas,Medio y humedo,Gneiss y esquistos,"Deslizamientos, reptacion, desprendimientos de roca, solifluxion en amplios sectores","Profundos, bien drenados, textura franco arcillosa y franco arenosa. Fertilidad natural baja a alta",Complejo: Typic Dystropepts; Typic Eutropepts,NS-16; PN-15,"60, 40",2,Typic_Dystropepts,Typic_Eutropepts,NA,NA,NS-16,PN-15,NA,60,40,NA,NA,0.000000000000000,0.000000000000000,Complejo,Norte_de_Santander
-1,993,UCS_993,MQT,MQTf1,Montaña,Filas y vigas,Medio y humedo,Gneiss y esquistos,"Deslizamientos, reptacion, desprendimientos de roca, solifluxion en amplios sectores","Profundos, bien drenados, textura franco arcillosa y franco arenosa. Fertilidad natural baja a alta",Complejo: Typic Dystropepts; Typic Eutropepts,NS-16; PN-15,"60, 40",2,Typic_Dystropepts,Typic_Eutropepts,NA,NA,NS-16,PN-15,NA,60,40,NA,NA,0.000000000000000,0.000000000000000,Complejo,Norte_de_Santander
-1,995,UCS_995,MQT,MQTf1,Montaña,Filas y vigas,Medio y humedo,Gneiss y esquistos,"Deslizamientos, reptacion, desprendimientos de roca, solifluxion en amplios sectores","Profundos, bien drenados, textura franco arcillosa y franco arenosa. Fertilidad natural baja a alta",Complejo: Typic Dystropepts; Typic Eutropepts,NS-16; PN-15,"60, 40",2,Typic_Dystropepts,Typic_Eutropepts,NA,NA,NS-16,PN-15,NA,60,40,NA,NA,0.000000000000000,0.000000000000000,Complejo,Norte_de_Santander
-1,1030,UCS_1030,MUA,MUAf1,Montaña,Espinazos,"Calido, muy humedo",Lutitas,"Deslizamientos, desprendimientos de roca, reptacion solifluxion","Superficiales, bien drenados, de textura franco arcillosa a arcillosa y de fertilidad natural baja",Consociacion: Typic Dystropepts; Afloramiento rocoso,PN-46,"90, 10",2,Typic_Dystropepts,Afloramiento_rocoso,NA,NA,PN-46,NA,NA,90,10,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,1031,UCS_1031,MUA,MUAf1,Montaña,Espinazos,"Calido, muy humedo",Lutitas,"Deslizamientos, desprendimientos de roca, reptacion solifluxion","Superficiales, bien drenados, de textura franco arcillosa a arcillosa y de fertilidad natural baja",Consociacion: Typic Dystropepts; Afloramiento rocoso,PN-46,"90, 10",2,Typic_Dystropepts,Afloramiento_rocoso,NA,NA,PN-46,NA,NA,90,10,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,1032,UCS_1032,MUA,MUAf1,Montaña,Espinazos,"Calido, muy humedo",Lutitas,"Deslizamientos, desprendimientos de roca, reptacion solifluxion","Superficiales, bien drenados, de textura franco arcillosa a arcillosa y de fertilidad natural baja",Consociacion: Typic Dystropepts; Afloramiento rocoso,PN-46,"90, 10",2,Typic_Dystropepts,Afloramiento_rocoso,NA,NA,PN-46,NA,NA,90,10,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,1033,UCS_1033,MUA,MUAf1,Montaña,Espinazos,"Calido, muy humedo",Lutitas,"Deslizamientos, desprendimientos de roca, reptacion solifluxion","Superficiales, bien drenados, de textura franco arcillosa a arcillosa y de fertilidad natural baja",Consociacion: Typic Dystropepts; Afloramiento rocoso,PN-46,"90, 10",2,Typic_Dystropepts,Afloramiento_rocoso,NA,NA,PN-46,NA,NA,90,10,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,1038,UCS_1038,MUC,MUCf1,Montaña,Filas y vigas,"Calido, muy humedo",Granito y gneiss,"Deslizamientos, reptacion","Moderadamente profundos, bien a excesivamente drenados, de textura franco arcillo arenosa. Fertilidad natural muy baja",Consociacion: Typic Dystropepts; Typic Troporthents,NS-67; NS-142,"80, 20",2,Typic_Dystropepts,Typic_Troporthents,NA,NA,NS-67,NS-142,NA,80,20,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,1039,UCS_1039,MUC,MUCf1,Montaña,Filas y vigas,"Calido, muy humedo",Granito y gneiss,"Deslizamientos, reptacion","Moderadamente profundos, bien a excesivamente drenados, de textura franco arcillo arenosa. Fertilidad natural muy baja",Consociacion: Typic Dystropepts; Typic Troporthents,NS-67; NS-142,"80, 20",2,Typic_Dystropepts,Typic_Troporthents,NA,NA,NS-67,NS-142,NA,80,20,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,1040,UCS_1040,MUC,MUCf1,Montaña,Filas y vigas,"Calido, muy humedo",Granito y gneiss,"Deslizamientos, reptacion","Moderadamente profundos, bien a excesivamente drenados, de textura franco arcillo arenosa. Fertilidad natural muy baja",Consociacion: Typic Dystropepts; Typic Troporthents,NS-67; NS-142,"80, 20",2,Typic_Dystropepts,Typic_Troporthents,NA,NA,NS-67,NS-142,NA,80,20,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,1043,UCS_1043,MUE,MUEe1,Montaña,Crestones homoclinales,"Calido, muy humedo",Arenisca,"Deslizamientos, desprendimientos de roca","Muy superficial a profundos, bien drenados, de textura arenosa franca y franco arcillo arenosa. Fertilidad muy baja",Complejo: Lithic Troporthents; Typic Troporthents,C-06,"60, 40",2,Lithic_Troporthents,Typic_Troporthents,NA,NA,C-06,NA,NA,60,40,NA,NA,0.000000000000000,0.000000000000000,Complejo,Norte_de_Santander
