OBJECTID,UCS_F,UCS_TIPO,DEPTO,NUM_SUELOS,NIVEL_TAXO,RAO,NUCLEO
1685,AVAa,Asociacion,Vichada,6,4,0.71,Nucleo 1
1686,AVAa,Asociacion,Vichada,6,4,0.71,Nucleo 1
1687,AVAa,Asociacion,Vichada,6,4,0.71,Nucleo 1
1688,AVAa,Asociacion,Vichada,6,4,0.71,Nucleo 1
1689,AVAa,Asociacion,Vichada,6,4,0.71,Nucleo 1
1690,AVAa,Asociacion,Vichada,6,4,0.71,Nucleo 1
1691,AVAa,Asociacion,Vichada,6,4,0.71,Nucleo 1
1692,AVAa,Asociacion,Vichada,6,4,0.71,Nucleo 1
1693,AVAa,Asociacion,Vichada,6,4,0.71,Nucleo 1
1694,AVAa,Asociacion,Vichada,6,4,0.71,Nucleo 1
1695,AVAa,Asociacion,Vichada,6,4,0.71,Nucleo 1
1696,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1697,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1698,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1699,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1700,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1701,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1702,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1703,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1704,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1705,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1706,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1707,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1708,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1709,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1710,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1711,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1712,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1713,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1714,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1715,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1716,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1717,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1718,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1719,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1720,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1721,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1722,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1723,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1724,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1725,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1726,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1727,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1728,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1729,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1730,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1731,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1732,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1733,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1734,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1735,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1736,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1737,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1738,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1739,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1740,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1741,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1742,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1743,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1744,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1745,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1746,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1747,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1748,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1749,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1750,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1751,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1752,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1753,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1754,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1755,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1756,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1757,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1758,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1759,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1760,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1761,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1762,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1763,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1764,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1765,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1766,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1767,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1768,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1769,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1770,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1771,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1772,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1773,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1774,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1775,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1776,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1777,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1778,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1779,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1780,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1781,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1782,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1783,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1784,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1785,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1786,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1787,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1788,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1789,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1790,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1791,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1792,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1793,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1794,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1795,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1796,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1797,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1798,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1799,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1800,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1801,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1802,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1803,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1804,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1805,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1806,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1807,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1808,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1809,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1810,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1811,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1812,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1813,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1814,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1815,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1816,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1817,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1818,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1819,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1820,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1821,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1822,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1823,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1824,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1825,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1826,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1827,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1828,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1829,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1830,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1831,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1832,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1833,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1834,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1835,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1836,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1837,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1838,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1839,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1840,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1841,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1842,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1843,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1844,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1845,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1846,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1847,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1848,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1849,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1850,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1851,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1852,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1853,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1854,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1855,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1856,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1857,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1858,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1859,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1860,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1861,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1862,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1863,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1864,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1865,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1866,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1867,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1868,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1869,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1870,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1871,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1872,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1873,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1874,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1875,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1876,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1877,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1878,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1879,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1880,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1881,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1882,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1883,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1884,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1885,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1886,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1887,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1888,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1889,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1890,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1891,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1892,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1893,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1894,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1895,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1896,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1897,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1898,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1899,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1900,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1901,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1902,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1903,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1904,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1905,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1906,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1907,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1908,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1909,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1910,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1911,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1912,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1913,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1914,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1915,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1916,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1917,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1918,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1919,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1920,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1921,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1922,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1923,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1924,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1925,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1926,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1927,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1928,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1929,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1930,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1931,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1932,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1933,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1934,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1935,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1936,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1937,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1938,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1939,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1940,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1941,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1942,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1943,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1944,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1945,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1946,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1947,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1948,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1949,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1950,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1951,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1952,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1953,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1954,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1955,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1956,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1957,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1958,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1959,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1960,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1961,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1962,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1963,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1964,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1965,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1966,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1967,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1968,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1969,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1970,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1971,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1972,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1973,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1974,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1975,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1976,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1977,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1978,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1979,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1980,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1981,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1982,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1983,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1984,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1985,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1986,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1987,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1988,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1989,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1990,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1991,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1992,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1993,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1994,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1995,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1996,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1997,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1998,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
1999,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2000,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2001,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2002,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2003,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2004,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2005,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2006,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2007,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2008,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2009,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2010,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2011,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2012,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2013,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2014,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2015,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2016,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2017,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2018,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2019,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2020,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2021,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2022,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2023,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2024,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2025,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2026,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2027,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2028,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2029,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2030,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2031,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2032,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2033,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2034,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2035,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2036,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2037,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2038,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2039,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2040,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2041,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2042,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2043,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2044,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2045,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2046,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2047,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2048,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2049,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2050,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2051,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2052,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2053,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2054,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2055,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2056,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2057,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2058,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2059,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2060,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2061,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2062,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2063,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2064,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2065,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2066,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2067,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2068,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2069,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2070,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2071,AVBc2,Complejo,Vichada,4,4,0.49125,Nucleo 1
