OBJECTID,UCS_F,UCS_TIPO,DEPTO,NUM_SUELOS,NIVEL_TAXO,RAO,NUCLEO_ID
2383,VVCai,Consociacion,Vichada,2,4,0.32,1
2384,AVAa,Asociacion,Vichada,6,4,0.71,1
2385,AVAa,Asociacion,Vichada,6,4,0.71,1
2386,AVAa,Asociacion,Vichada,6,4,0.71,1
2387,AVBd2,Complejo,Vichada,4,4,0.49125,1
2388,LUBd1,Asociacion,Vichada,6,4,0.7125,1
2389,LUBe1,Asociacion,Vichada,6,4,0.6125,1
2390,LUBc1,Asociacion,Vichada,6,4,0.7125,1
2391,LUBc1,Asociacion,Vichada,6,4,0.7125,1
2392,LUBc1,Asociacion,Vichada,6,4,0.7125,1
2393,LUBc1,Asociacion,Vichada,6,4,0.7125,1
2394,LUBc1,Asociacion,Vichada,6,4,0.7125,1
2395,LUBc1,Asociacion,Vichada,6,4,0.7125,1
2396,LUBc1,Asociacion,Vichada,6,4,0.7125,1
2397,LUBc1,Asociacion,Vichada,6,4,0.7125,1
2398,LUBd1,Asociacion,Vichada,6,4,0.7125,1
2399,LUBd1,Asociacion,Vichada,6,4,0.7125,1
2400,LUBc1,Asociacion,Vichada,6,4,0.7125,1
2401,LUBc1,Asociacion,Vichada,6,4,0.7125,1
2402,LUBd1,Asociacion,Vichada,6,4,0.7125,1
2403,LUBc1,Asociacion,Vichada,6,4,0.7125,1
2404,LUBe1,Asociacion,Vichada,6,4,0.6125,1
2405,AVIai,Complejo,Vichada,4,4,0.675,1
2406,AVBc1,Complejo,Vichada,4,4,0.49125,1
2407,AVIai,Complejo,Vichada,4,4,0.675,1
2408,AVFaz,Consociacion,Vichada,3,4,0.34875,1
2409,AVGaz,Complejo,Vichada,5,4,0.61375,1
2410,AVGay,Complejo,Vichada,5,4,0.61375,1
2411,VVBai,Asociacion,Vichada,4,4,0.6425,1
2412,VVCai,Consociacion,Vichada,2,4,0.32,1
2413,VVCai,Consociacion,Vichada,2,4,0.32,1
2414,AVAa,Asociacion,Vichada,6,4,0.71,1
2415,VUBai,Complejo,Vichada,3,4,0.635,1
2416,AVAa,Asociacion,Vichada,6,4,0.71,1
2417,AVAa,Asociacion,Vichada,6,4,0.71,1
2418,AVBd2,Complejo,Vichada,4,4,0.49125,1
2419,AVBd2,Complejo,Vichada,4,4,0.49125,1
2420,SUAa1,Asociacion,Vichada,4,4,0.66,1
2421,AVFaz,Consociacion,Vichada,3,4,0.34875,1
2422,AVBb,Complejo,Vichada,4,4,0.49125,1
2423,VUAai,Complejo,Vichada,3,4,0.5,1
2424,VUAai,Complejo,Vichada,3,4,0.5,1
2425,VUAai,Complejo,Vichada,3,4,0.5,1
2426,VUAai,Complejo,Vichada,3,4,0.5,1
2427,VUAai,Complejo,Vichada,3,4,0.5,1
2428,VUAai,Complejo,Vichada,3,4,0.5,1
2429,VUAai,Complejo,Vichada,3,4,0.5,1
2430,VUAai,Complejo,Vichada,3,4,0.5,1
2431,VUAai,Complejo,Vichada,3,4,0.5,1
2432,VUAai,Complejo,Vichada,3,4,0.5,1
2433,VUAai,Complejo,Vichada,3,4,0.5,1
2434,VUAai,Complejo,Vichada,3,4,0.5,1
2435,LUBe1,Asociacion,Vichada,6,4,0.6125,1
2436,VUBai,Complejo,Vichada,3,4,0.635,1
2437,VUBai,Complejo,Vichada,3,4,0.635,1
2438,VUBai,Complejo,Vichada,3,4,0.635,1
2439,VUBai,Complejo,Vichada,3,4,0.635,1
2440,VUBai,Complejo,Vichada,3,4,0.635,1
2441,LUBc1,Asociacion,Vichada,6,4,0.7125,1
2442,AVDbi,Asociacion,Vichada,3,4,0.395,1
2443,RUAai,Complejo,Vichada,3,4,0.44625,1
2444,RUAai,Complejo,Vichada,3,4,0.44625,1
2445,RUAai,Complejo,Vichada,3,4,0.44625,1
2446,RUAai,Complejo,Vichada,3,4,0.44625,1
2447,RUAai,Complejo,Vichada,3,4,0.44625,1
2448,VVCai,Consociacion,Vichada,2,4,0.32,1
2449,VVCai,Consociacion,Vichada,2,4,0.32,1
2450,VVBai,Asociacion,Vichada,4,4,0.6425,1
2451,VVBai,Asociacion,Vichada,4,4,0.6425,1
2452,VVBai,Asociacion,Vichada,4,4,0.6425,1
2453,VVBai,Asociacion,Vichada,4,4,0.6425,1
2454,VVBai,Asociacion,Vichada,4,4,0.6425,1
2455,VVBai,Asociacion,Vichada,4,4,0.6425,1
2456,VVBai,Asociacion,Vichada,4,4,0.6425,1
2457,VVBai,Asociacion,Vichada,4,4,0.6425,1
2458,VVBai,Asociacion,Vichada,4,4,0.6425,1
2459,VVBai,Asociacion,Vichada,4,4,0.6425,1
2460,VVBai,Asociacion,Vichada,4,4,0.6425,1
2461,VVBai,Asociacion,Vichada,4,4,0.6425,1
2462,VVBai,Asociacion,Vichada,4,4,0.6425,1
2463,VVBai,Asociacion,Vichada,4,4,0.6425,1
2464,VVBai,Asociacion,Vichada,4,4,0.6425,1
2465,VVBai,Asociacion,Vichada,4,4,0.6425,1
2466,VVBai,Asociacion,Vichada,4,4,0.6425,1
2467,VVBai,Asociacion,Vichada,4,4,0.6425,1
2468,VVBai,Asociacion,Vichada,4,4,0.6425,1
2469,VVBai,Asociacion,Vichada,4,4,0.6425,1
2470,VVBai,Asociacion,Vichada,4,4,0.6425,1
2471,VVBai,Asociacion,Vichada,4,4,0.6425,1
2472,VVBai,Asociacion,Vichada,4,4,0.6425,1
2473,VVBai,Asociacion,Vichada,4,4,0.6425,1
2474,VVBai,Asociacion,Vichada,4,4,0.6425,1
2475,VVBai,Asociacion,Vichada,4,4,0.6425,1
2476,VVBai,Asociacion,Vichada,4,4,0.6425,1
2477,VVBai,Asociacion,Vichada,4,4,0.6425,1
2478,VVBai,Asociacion,Vichada,4,4,0.6425,1
2479,LVAb,Asociacion,Caqueta,4,4,0.5,2
2480,VVDb,Asociacion,Caqueta,4,4,0.55,2
2481,MVEa,Asociacion,Caqueta,3,4,0.53,2
2482,MVEb,Asociacion,Caqueta,3,4,0.53,2
2483,PVBb,Asociacion,Caqueta,4,4,0.41,2
2484,LVAd2,Asociacion,Caqueta,4,4,0.5,2
2485,LVAd2,Asociacion,Caqueta,4,4,0.5,2
2486,MUAf,Asociacion,Caqueta,2,4,0.48,2
2487,MUCai,Asociacion,Caqueta,2,4,0.36,2
2488,VVCa,Asociacion,Caqueta,3,4,0.28,2
2489,VVDa,Asociacion,Caqueta,4,4,0.55,2
2490,VVDb,Asociacion,Caqueta,4,4,0.55,2
2491,VVDa,Asociacion,Caqueta,4,4,0.55,2
2492,LVEai,Asociacion,Caqueta,3,4,0.54,2
2493,LVAd2,Asociacion,Caqueta,4,4,0.5,2
2494,LVEai,Asociacion,Caqueta,3,4,0.54,2
2495,LVEai,Asociacion,Caqueta,3,4,0.54,2
2496,LVAe,Asociacion,Caqueta,4,4,0.5,2
2497,LVAb,Asociacion,Caqueta,4,4,0.5,2
2498,LVAb,Asociacion,Caqueta,4,4,0.5,2
2499,MUAg,Asociacion,Caqueta,2,4,0.48,2
2500,LVCb,Asociacion,Caqueta,3,4,0.66,2
2501,LVCb,Asociacion,Caqueta,3,4,0.66,2
2502,LVCb,Asociacion,Caqueta,3,4,0.66,2
2503,MUBg,Asociacion,Caqueta,3,4,0.58,2
2504,MVDc,Asociacion,Caqueta,4,4,0.6,2
2505,PVAa,Asociacion,Caqueta,3,4,0.66,2
2506,LVCc,Asociacion,Caqueta,3,4,0.66,2
2507,LVCb,Asociacion,Caqueta,3,4,0.66,2
2508,LVAc,Asociacion,Caqueta,4,4,0.5,2
2509,LVAc,Asociacion,Caqueta,4,4,0.5,2
2510,MUBg,Asociacion,Caqueta,3,4,0.58,2
2511,MUAf,Asociacion,Caqueta,2,4,0.48,2
2512,LVCa,Asociacion,Caqueta,3,4,0.66,2
2513,LVEai,Asociacion,Caqueta,3,4,0.54,2
2514,MUAf,Asociacion,Caqueta,2,4,0.48,2
2515,MUAe,Asociacion,Caqueta,2,4,0.48,2
2516,LVEai,Asociacion,Caqueta,3,4,0.54,2
2517,MUCb,Asociacion,Caqueta,2,4,0.36,2
2518,PUAa,Asociacion,Caqueta,2,4,0.5,2
2519,MUAf,Asociacion,Caqueta,2,4,0.48,2
2520,LVAd2,Asociacion,Caqueta,4,4,0.5,2
2521,LVAc,Asociacion,Caqueta,4,4,0.5,2
2522,MUAe,Asociacion,Caqueta,2,4,0.48,2
2523,LVAd2,Asociacion,Caqueta,4,4,0.5,2
2524,LVAb,Asociacion,Caqueta,4,4,0.5,2
2525,VVCa,Asociacion,Caqueta,3,4,0.28,2
2526,MKAg,Asociacion,Caqueta,3,4,0.54,2
2527,MPAg,Asociacion,Caqueta,3,4,0.48,2
2528,MPAf,Asociacion,Caqueta,3,4,0.48,2
2529,MUCai,Asociacion,Caqueta,2,4,0.36,2
2530,MUAf2,Asociacion,Caqueta,2,4,0.48,2
2531,MUAf2,Asociacion,Caqueta,2,4,0.48,2
2532,VUCb,Asociacion,Caqueta,2,4,0.48,2
2533,PUBa,Asociacion,Caqueta,2,4,0.5,2
2534,VUBa,Asociacion,Caqueta,3,4,0.66,2
2535,LUBai,Asociacion,Caqueta,3,4,0.615,2
2536,LUAc,Asociacion,Caqueta,3,4,0.54,2
2537,LVAb,Asociacion,Caqueta,4,4,0.5,2
2538,LVCb,Asociacion,Caqueta,3,4,0.66,2
2539,LVEai,Asociacion,Caqueta,3,4,0.54,2
2540,LVEai,Asociacion,Caqueta,3,4,0.54,2
2541,LVCa,Asociacion,Caqueta,3,4,0.66,2
2542,LVCa,Asociacion,Caqueta,3,4,0.66,2
2543,VVDa,Asociacion,Caqueta,4,4,0.55,2
2544,VVDa,Asociacion,Caqueta,4,4,0.55,2
2545,LVCb,Asociacion,Caqueta,3,4,0.66,2
2546,LVCb,Asociacion,Caqueta,3,4,0.66,2
2547,LVDc,Asociacion,Caqueta,2,4,0.48,2
2548,VVBai,Asociacion,Caqueta,2,4,0.24,2
2549,VVBai,Asociacion,Caqueta,2,4,0.24,2
2550,LVAe2,Asociacion,Caqueta,4,4,0.5,2
2551,LVEai,Asociacion,Caqueta,3,4,0.54,2
2552,MUBe,Asociacion,Caqueta,3,4,0.58,2
2553,LVAe2,Asociacion,Caqueta,4,4,0.5,2
2554,MUBf2,Asociacion,Caqueta,3,4,0.58,2
2555,VVDb,Asociacion,Caqueta,4,4,0.55,2
2556,MUAe,Asociacion,Caqueta,2,4,0.48,2
2557,LVAd2,Asociacion,Caqueta,4,4,0.5,2
2558,MUAe,Asociacion,Caqueta,2,4,0.48,2
2559,MUAf,Asociacion,Caqueta,2,4,0.48,2
2560,MUAf,Asociacion,Caqueta,2,4,0.48,2
2561,LVAb,Asociacion,Caqueta,4,4,0.5,2
2562,MUAf,Asociacion,Caqueta,2,4,0.48,2
2563,MUAf,Asociacion,Caqueta,2,4,0.48,2
2564,MUAe,Asociacion,Caqueta,2,4,0.48,2
2565,MUAe,Asociacion,Caqueta,2,4,0.48,2
2566,MVCg,Asociacion,Caqueta,3,4,0.47,2
2567,MUAd,Asociacion,Caqueta,2,4,0.48,2
2568,LVAd2,Asociacion,Caqueta,4,4,0.5,2
2569,PVAb,Asociacion,Caqueta,3,4,0.66,2
2570,PVAc,Asociacion,Caqueta,3,4,0.66,2
2571,MUAg,Asociacion,Caqueta,2,4,0.48,2
2572,LVAc,Asociacion,Caqueta,4,4,0.5,2
2573,LVAe2,Asociacion,Caqueta,4,4,0.5,2
2574,VVDa,Asociacion,Caqueta,4,4,0.55,2
2575,VVDa,Asociacion,Caqueta,4,4,0.55,2
2576,VVCa,Asociacion,Caqueta,3,4,0.28,2
2577,PVAa,Asociacion,Caqueta,3,4,0.66,2
2578,LVEai,Asociacion,Caqueta,3,4,0.54,2
2579,LVDb,Asociacion,Caqueta,2,4,0.48,2
2580,VVCa,Asociacion,Caqueta,3,4,0.28,2
2581,LVCa,Asociacion,Caqueta,3,4,0.66,2
2582,LVEai,Asociacion,Caqueta,3,4,0.54,2
2583,LVCa,Asociacion,Caqueta,3,4,0.66,2
2584,VVCa,Asociacion,Caqueta,3,4,0.28,2
2585,VVCa,Asociacion,Caqueta,3,4,0.28,2
2586,VVCa,Asociacion,Caqueta,3,4,0.28,2
2587,VVCa,Asociacion,Caqueta,3,4,0.28,2
2588,VVCa,Asociacion,Caqueta,3,4,0.28,2
2589,VVCa,Asociacion,Caqueta,3,4,0.28,2
2590,LVEai,Asociacion,Caqueta,3,4,0.54,2
2591,LVEai,Asociacion,Caqueta,3,4,0.54,2
2592,VVBai,Asociacion,Caqueta,2,4,0.24,2
2593,MVDf,Asociacion,Caqueta,4,4,0.6,2
2594,LVEai,Asociacion,Caqueta,3,4,0.54,2
2595,VVBai,Asociacion,Caqueta,2,4,0.24,2
2596,LVEai,Asociacion,Caqueta,3,4,0.54,2
2597,VUAai,Asociacion,Caqueta,3,4,0.46,2
2598,MPAf,Asociacion,Caqueta,3,4,0.48,2
2599,MPAg,Asociacion,Caqueta,3,4,0.48,2
2600,MVAd,Asociacion,Caqueta,3,4,0.28,2
2601,MVAc,Asociacion,Caqueta,3,4,0.28,2
2602,MPAg,Asociacion,Caqueta,3,4,0.48,2
2603,MPAe,Asociacion,Caqueta,3,4,0.48,2
2604,MPAf,Asociacion,Caqueta,3,4,0.48,2
2605,MPAe,Asociacion,Caqueta,3,4,0.48,2
2606,MPAg,Asociacion,Caqueta,3,4,0.48,2
2607,MPAf,Asociacion,Caqueta,3,4,0.48,2
2608,LVCb,Asociacion,Caqueta,3,4,0.66,2
2609,LVAb,Asociacion,Caqueta,4,4,0.5,2
2610,LVAb,Asociacion,Caqueta,4,4,0.5,2
2611,MPAg,Asociacion,Caqueta,3,4,0.48,2
2612,MVCf,Asociacion,Caqueta,3,4,0.47,2
2613,MVEb,Asociacion,Caqueta,3,4,0.53,2
2614,MPAd,Asociacion,Caqueta,3,4,0.48,2
2615,VVDa,Asociacion,Caqueta,4,4,0.55,2
2616,VVCa,Asociacion,Caqueta,3,4,0.28,2
2617,MVBd,Asociacion,Caqueta,3,4,0.64,2
2618,MVEa,Asociacion,Caqueta,3,4,0.53,2
2619,PVBa,Asociacion,Caqueta,4,4,0.41,2
2620,PVAc,Asociacion,Caqueta,3,4,0.66,2
2621,VUCa,Asociacion,Caqueta,2,4,0.48,2
2622,PUCa,Asociacion,Caqueta,2,4,0.25,2
2623,LVCa,Asociacion,Caqueta,3,4,0.66,2
2624,LVCa,Asociacion,Caqueta,3,4,0.66,2
2625,LVEai,Asociacion,Caqueta,3,4,0.54,2
2626,LVEai,Asociacion,Caqueta,3,4,0.54,2
2627,LVCb,Asociacion,Caqueta,3,4,0.66,2
2628,LVDe,Asociacion,Caqueta,2,4,0.48,2
2629,LVDb,Asociacion,Caqueta,2,4,0.48,2
2630,VVDa,Asociacion,Caqueta,4,4,0.55,2
2631,VVBai,Asociacion,Caqueta,2,4,0.24,2
2632,LVCa,Asociacion,Caqueta,3,4,0.66,2
2633,LVEai,Asociacion,Caqueta,3,4,0.54,2
2634,LVEai,Asociacion,Caqueta,3,4,0.54,2
2635,MVEa,Asociacion,Caqueta,3,4,0.53,2
2636,LVEai,Asociacion,Caqueta,3,4,0.54,2
2637,LVEai,Asociacion,Caqueta,3,4,0.54,2
2638,LVAc,Asociacion,Caqueta,4,4,0.5,2
2639,LVAb,Asociacion,Caqueta,4,4,0.5,2
2640,LVAc,Asociacion,Caqueta,4,4,0.5,2
2641,LVAc,Asociacion,Caqueta,4,4,0.5,2
2642,LVAb,Asociacion,Caqueta,4,4,0.5,2
2643,LVAb,Asociacion,Caqueta,4,4,0.5,2
2644,LVEai,Asociacion,Caqueta,3,4,0.54,2
2645,LVCb,Asociacion,Caqueta,3,4,0.66,2
2646,LVCb,Asociacion,Caqueta,3,4,0.66,2
2647,LVCb,Asociacion,Caqueta,3,4,0.66,2
2648,LVCc2,Asociacion,Caqueta,3,4,0.66,2
2649,LVAb,Asociacion,Caqueta,4,4,0.5,2
2650,LVAd2,Asociacion,Caqueta,4,4,0.5,2
2651,VVDb,Asociacion,Caqueta,4,4,0.55,2
2652,MVCd,Asociacion,Caqueta,3,4,0.47,2
2653,MVCd,Asociacion,Caqueta,3,4,0.47,2
2654,VVDa,Asociacion,Caqueta,4,4,0.55,2
2655,LVEai,Asociacion,Caqueta,3,4,0.54,2
2656,LVDb,Asociacion,Caqueta,2,4,0.48,2
2657,MVAe,Asociacion,Caqueta,3,4,0.28,2
2658,MVAe,Asociacion,Caqueta,3,4,0.28,2
2659,MVAf,Asociacion,Caqueta,3,4,0.28,2
2660,LVCb,Asociacion,Caqueta,3,4,0.66,2
2661,VVDb,Asociacion,Caqueta,4,4,0.55,2
2662,LVAc,Asociacion,Caqueta,4,4,0.5,2
2663,LVAc,Asociacion,Caqueta,4,4,0.5,2
2664,LVAc,Asociacion,Caqueta,4,4,0.5,2
2665,LVAc,Asociacion,Caqueta,4,4,0.5,2
2666,LVAc,Asociacion,Caqueta,4,4,0.5,2
2667,LVAd2,Asociacion,Caqueta,4,4,0.5,2
2668,LVCc,Asociacion,Caqueta,3,4,0.66,2
2669,LVAb,Asociacion,Caqueta,4,4,0.5,2
2670,LVAc,Asociacion,Caqueta,4,4,0.5,2
2671,LVAd2,Asociacion,Caqueta,4,4,0.5,2
2672,VVDa,Asociacion,Caqueta,4,4,0.55,2
2673,LVEai,Asociacion,Caqueta,3,4,0.54,2
2674,PVBa,Asociacion,Caqueta,4,4,0.41,2
2675,PVBa,Asociacion,Caqueta,4,4,0.41,2
2676,PVBa,Asociacion,Caqueta,4,4,0.41,2
2677,PVBa,Asociacion,Caqueta,4,4,0.41,2
2678,LVEai,Asociacion,Caqueta,3,4,0.54,2
2679,LVAd2,Asociacion,Caqueta,4,4,0.5,2
2680,PVEai,Asociacion,Caqueta,3,4,0.6,2
2681,LVAd2,Asociacion,Caqueta,4,4,0.5,2
2682,LVEai,Asociacion,Caqueta,3,4,0.54,2
2683,MVCf2,Asociacion,Caqueta,3,4,0.47,2
2684,MVDd,Asociacion,Caqueta,4,4,0.6,2
2685,MVAd,Asociacion,Caqueta,3,4,0.28,2
2686,MVAd,Asociacion,Caqueta,3,4,0.28,2
2687,MVAd,Asociacion,Caqueta,3,4,0.28,2
2688,LVAb,Asociacion,Caqueta,4,4,0.5,2
2689,MVAf,Asociacion,Caqueta,3,4,0.28,2
2690,LVAd2,Asociacion,Caqueta,4,4,0.5,2
2691,LVAc,Asociacion,Caqueta,4,4,0.5,2
2692,LVAc,Asociacion,Caqueta,4,4,0.5,2
2693,PVEai,Asociacion,Caqueta,3,4,0.6,2
2694,PVCa,Asociacion,Caqueta,2,4,0.36,2
2695,VVCa,Asociacion,Caqueta,3,4,0.28,2
2696,LVCb,Asociacion,Caqueta,3,4,0.66,2
2697,LVCb,Asociacion,Caqueta,3,4,0.66,2
2698,VVCa,Asociacion,Caqueta,3,4,0.28,2
2699,VVCa,Asociacion,Caqueta,3,4,0.28,2
2700,LVAc,Asociacion,Caqueta,4,4,0.5,2
2701,LVAc,Asociacion,Caqueta,4,4,0.5,2
2702,LVAb,Asociacion,Caqueta,4,4,0.5,2
2703,LVEai,Asociacion,Caqueta,3,4,0.54,2
2704,LVCb,Asociacion,Caqueta,3,4,0.66,2
2705,VVDa,Asociacion,Caqueta,4,4,0.55,2
2706,LVCb,Asociacion,Caqueta,3,4,0.66,2
2707,LVDb,Asociacion,Caqueta,2,4,0.48,2
2708,LVEai,Asociacion,Caqueta,3,4,0.54,2
2709,LVEai,Asociacion,Caqueta,3,4,0.54,2
2710,LVEai,Asociacion,Caqueta,3,4,0.54,2
2711,LVEai,Asociacion,Caqueta,3,4,0.54,2
2712,LVEai,Asociacion,Caqueta,3,4,0.54,2
2713,LVAd2,Asociacion,Caqueta,4,4,0.5,2
2714,VUBa,Asociacion,Caqueta,3,4,0.66,2
2715,MVDc,Asociacion,Caqueta,4,4,0.6,2
2716,VVBai,Asociacion,Caqueta,2,4,0.24,2
2717,VVBai,Asociacion,Caqueta,2,4,0.24,2
2718,LVBai,Asociacion,Caqueta,2,4,0.48,2
2719,LVBai,Asociacion,Caqueta,2,4,0.48,2
2720,LVBai,Asociacion,Caqueta,2,4,0.48,2
2721,LVBai,Asociacion,Caqueta,2,4,0.48,2
2722,LVBai,Asociacion,Caqueta,2,4,0.48,2
2723,LVBai,Asociacion,Caqueta,2,4,0.48,2
2724,LVCb,Asociacion,Caqueta,3,4,0.66,2
2725,LVBai,Asociacion,Caqueta,2,4,0.48,2
2726,LVEai,Asociacion,Caqueta,3,4,0.54,2
2727,VVDa,Asociacion,Caqueta,4,4,0.55,2
2728,VVDa,Asociacion,Caqueta,4,4,0.55,2
2729,LVBai,Asociacion,Caqueta,2,4,0.48,2
2730,LVAc,Asociacion,Caqueta,4,4,0.5,2
2731,LVAc,Asociacion,Caqueta,4,4,0.5,2
2732,LVAc,Asociacion,Caqueta,4,4,0.5,2
2733,LVAc,Asociacion,Caqueta,4,4,0.5,2
2734,LVAd2,Asociacion,Caqueta,4,4,0.5,2
2735,LVAc,Asociacion,Caqueta,4,4,0.5,2
2736,LVAd2,Asociacion,Caqueta,4,4,0.5,2
2737,MVEb,Asociacion,Caqueta,3,4,0.53,2
2738,LVAc,Asociacion,Caqueta,4,4,0.5,2
2739,LVAc,Asociacion,Caqueta,4,4,0.5,2
2740,LVAc,Asociacion,Caqueta,4,4,0.5,2
2741,LVCc,Asociacion,Caqueta,3,4,0.66,2
2742,PVBa,Asociacion,Caqueta,4,4,0.41,2
2743,VVCa,Asociacion,Caqueta,3,4,0.28,2
2744,VVDa,Asociacion,Caqueta,4,4,0.55,2
2745,PVBa,Asociacion,Caqueta,4,4,0.41,2
2746,MVDc,Asociacion,Caqueta,4,4,0.6,2
2747,MVDd,Asociacion,Caqueta,4,4,0.6,2
2748,MVEa,Asociacion,Caqueta,3,4,0.53,2
2749,VVCa,Asociacion,Caqueta,3,4,0.28,2
2750,VVCa,Asociacion,Caqueta,3,4,0.28,2
2751,VVCa,Asociacion,Caqueta,3,4,0.28,2
2752,MVCd,Asociacion,Caqueta,3,4,0.47,2
2753,PVCa,Asociacion,Caqueta,2,4,0.36,2
2754,MVBf,Asociacion,Caqueta,3,4,0.64,2
2755,MVAd,Asociacion,Caqueta,3,4,0.28,2
2756,MVAd,Asociacion,Caqueta,3,4,0.28,2
2757,MVAd,Asociacion,Caqueta,3,4,0.28,2
2758,MVEb,Asociacion,Caqueta,3,4,0.53,2
2759,MVAe,Asociacion,Caqueta,3,4,0.28,2
2760,MPAd,Asociacion,Caqueta,3,4,0.48,2
2761,MVAe2,Asociacion,Caqueta,3,4,0.28,2
2762,MVEb,Asociacion,Caqueta,3,4,0.53,2
2763,LVAd2,Asociacion,Caqueta,4,4,0.5,2
2764,LVEai,Asociacion,Caqueta,3,4,0.54,2
2765,MPAg,Asociacion,Caqueta,3,4,0.48,2
2766,MVBf,Asociacion,Caqueta,3,4,0.64,2
2767,LVAd2,Asociacion,Caqueta,4,4,0.5,2
2768,LVAd2,Asociacion,Caqueta,4,4,0.5,2
2769,LVAc,Asociacion,Caqueta,4,4,0.5,2
2770,LVDb,Asociacion,Caqueta,2,4,0.48,2
2771,LVCb,Asociacion,Caqueta,3,4,0.66,2
2772,LVDb,Asociacion,Caqueta,2,4,0.48,2
2773,LVCb,Asociacion,Caqueta,3,4,0.66,2
2774,LVEai,Asociacion,Caqueta,3,4,0.54,2
2775,LVEai,Asociacion,Caqueta,3,4,0.54,2
2776,VVCa,Asociacion,Caqueta,3,4,0.28,2
2777,VVCa,Asociacion,Caqueta,3,4,0.28,2
2778,MVDd2,Asociacion,Caqueta,4,4,0.6,2
2779,MVBd2,Asociacion,Caqueta,3,4,0.64,2
2780,MVBe,Asociacion,Caqueta,3,4,0.64,2
2781,MVDc,Asociacion,Caqueta,4,4,0.6,2
2782,MVBd2,Asociacion,Caqueta,3,4,0.64,2
2783,MVBd2,Asociacion,Caqueta,3,4,0.64,2
2784,MVDd,Asociacion,Caqueta,4,4,0.6,2
2785,MVBd,Asociacion,Caqueta,3,4,0.64,2
2786,MPAf,Asociacion,Caqueta,3,4,0.48,2
2787,MVBf,Asociacion,Caqueta,3,4,0.64,2
2788,MPAe,Asociacion,Caqueta,3,4,0.48,2
2789,MVBf2,Asociacion,Caqueta,3,4,0.64,2
2790,MVDd,Asociacion,Caqueta,4,4,0.6,2
2791,MVEb,Asociacion,Caqueta,3,4,0.53,2
2792,MPAd,Asociacion,Caqueta,3,4,0.48,2
2793,MVAf,Asociacion,Caqueta,3,4,0.28,2
2794,MKAf,Asociacion,Caqueta,3,4,0.54,2
2795,MKAf,Asociacion,Caqueta,3,4,0.54,2
2796,MPAf,Asociacion,Caqueta,3,4,0.48,2
2797,LVBai,Asociacion,Caqueta,2,4,0.48,2
2798,LVBai,Asociacion,Caqueta,2,4,0.48,2
2799,LVBai,Asociacion,Caqueta,2,4,0.48,2
2800,LVBai,Asociacion,Caqueta,2,4,0.48,2
2801,LVEai,Asociacion,Caqueta,3,4,0.54,2
2802,LVBai,Asociacion,Caqueta,2,4,0.48,2
2803,LVBai,Asociacion,Caqueta,2,4,0.48,2
2804,LVBai,Asociacion,Caqueta,2,4,0.48,2
2805,LVBai,Asociacion,Caqueta,2,4,0.48,2
2806,LVAd2,Asociacion,Caqueta,4,4,0.5,2
2807,MVCf,Asociacion,Caqueta,3,4,0.47,2
2808,LVAd2,Asociacion,Caqueta,4,4,0.5,2
2809,PVEai,Asociacion,Caqueta,3,4,0.6,2
2810,PVBa,Asociacion,Caqueta,4,4,0.41,2
2811,PVDb,Asociacion,Caqueta,2,4,0.36,2
2812,LVAc,Asociacion,Caqueta,4,4,0.5,2
2813,LVAc,Asociacion,Caqueta,4,4,0.5,2
2814,LVAc,Asociacion,Caqueta,4,4,0.5,2
2815,PVEai,Asociacion,Caqueta,3,4,0.6,2
2816,LVEb,Asociacion,Caqueta,3,4,0.54,2
2817,LVAc,Asociacion,Caqueta,4,4,0.5,2
2818,LVAc,Asociacion,Caqueta,4,4,0.5,2
2819,MPAe,Asociacion,Caqueta,3,4,0.48,2
2820,LVAb,Asociacion,Caqueta,4,4,0.5,2
2821,MPAc,Asociacion,Caqueta,3,4,0.48,2
2822,VVDa,Asociacion,Caqueta,4,4,0.55,2
2823,VVDa,Asociacion,Caqueta,4,4,0.55,2
2824,VVDa,Asociacion,Caqueta,4,4,0.55,2
2825,MVCe,Asociacion,Caqueta,3,4,0.47,2
2826,MVAf2,Asociacion,Caqueta,3,4,0.28,2
2827,MVAf2,Asociacion,Caqueta,3,4,0.28,2
2828,VVCa,Asociacion,Caqueta,3,4,0.28,2
2829,LVAd2,Asociacion,Caqueta,4,4,0.5,2
2830,MUBf,Asociacion,Caqueta,3,4,0.58,2
2831,MUBf,Asociacion,Caqueta,3,4,0.58,2
2832,MUBg,Asociacion,Caqueta,3,4,0.58,2
2833,MUAg,Asociacion,Caqueta,2,4,0.48,2
2834,PUAa,Asociacion,Caqueta,2,4,0.5,2
2835,PVBa,Asociacion,Caqueta,4,4,0.41,2
2836,VUCa,Asociacion,Caqueta,2,4,0.48,2
2837,MVCf,Asociacion,Caqueta,3,4,0.47,2
2838,LVDb,Asociacion,Caqueta,2,4,0.48,2
2839,LVCb,Asociacion,Caqueta,3,4,0.66,2
2840,LVCb,Asociacion,Caqueta,3,4,0.66,2
2841,MPAf,Asociacion,Caqueta,3,4,0.48,2
2842,LVAd2,Asociacion,Caqueta,4,4,0.5,2
2843,LVAc,Asociacion,Caqueta,4,4,0.5,2
2844,LVCa,Asociacion,Caqueta,3,4,0.66,2
2845,LVAd2,Asociacion,Caqueta,4,4,0.5,2
2846,LVAd2,Asociacion,Caqueta,4,4,0.5,2
